;;;;;;;;;;;;;;;;;0;0;0;1;1;1;4;5;7;8;9;10;11;16;16;16;16;16;16;16;
;;;;;;;;;;;;;;;;;RECEIVER;RECEIVER;RECEIVER;CURRENT F1678;CURRENT F1678;CURRENT F1678;RPM SENSOR;TEMPERATURE SENSOR;TEMPERATURE SENSOR;TEMPERATURE SENSOR;TEMPERATURE SENSOR;TEMPERATURE SENSOR;TEMPERATURE SENSOR;GPS;GPS;GPS;GPS;GPS;GPS;GPS;
TIME;CH1;CH2;CH3;CH4;CH5;CH6;CH7;CH8;CH9;CH10;CH11;CH12;CH13;CH14;CH15;CH16;BATTERY;EXTERNAL BATTERY;STATUS;CURRENT;VOLTAGE;CAPACITY;ROTATION;TEMPERATURE;TEMPERATURE;TEMPERATURE;TEMPERATURE;TEMPERATURE;TEMPERATURE;DISTANCE;SPEED;ALTITUDE;VARIOMETER;LATITUDE;LONGITUDE;TIME(UTC);
756615;0,0;0,3;83,5;0,1;100,0;0,0;0,3;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,8;  0,0;3;   0,9;  7,8;   250;  4092; 118; 109;  99;  52;  84;  95;     9;    0;    2,0;    0,0;N 58:16.0528;E 12:16.6161;14:10:26;
757627;0,0;0,3;44,9;0,0;100,0;0,0;0,3;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,8;  0,0;3;   0,9;  7,8;   250;  3630; 118; 110;  99;  53;  84;  96;     9;    0;    2,0;    0,0;N 58:16.0528;E 12:16.6160;14:10:27;
758641;0,0;0,3;66,4;0,0;100,0;0,0;0,3;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,8;  0,0;3;   0,7;  7,8;   250;  5520; 118; 110;  99;  53;  84;  96;     8;    0;    2,0;    0,0;N 58:16.0529;E 12:16.6159;14:10:28;
759655;0,0;0,3;66,4;0,0;100,0;0,0;0,3;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,8;  0,0;3;   0,9;  7,7;   250;  3984; 119; 110; 100;  54;  84;  96;     8;    0;    2,0;    0,0;N 58:16.0530;E 12:16.6158;14:10:29;
760667;0,0;0,3;20,7;0,0;100,0;0,0;0,3;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,8;  0,0;3;   0,9;  7,7;   250;  4188; 119; 110; 100;  54;  84;  96;     8;    0;    2,0;    0,0;N 58:16.0531;E 12:16.6159;14:10:30;
761679;0,0;0,3;-11,2;0,1;100,0;0,0;0,3;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,8;  0,0;3;   0,7;  7,8;   251;  5406; 119; 110; 100;  55;  83;  96;     8;    0;    2,0;    0,0;N 58:16.0531;E 12:16.6158;14:10:31;
762691;0,0;0,3;17,3;0,0;100,0;0,0;0,3;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,8;  0,0;3;   0,7;  7,8;   251;  5340; 119; 111; 100;  55;  83;  96;     8;    0;    2,0;    0,0;N 58:16.0534;E 12:16.6161;14:10:32;
763703;0,0;0,3;-65,9;0,0;100,0;0,0;0,3;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,8;  0,0;3;   0,8;  7,8;   251;  4920; 120; 111; 100;  55;  83;  97;     7;    0;    2,0;    0,0;N 58:16.0536;E 12:16.6164;14:10:33;
764716;0,0;0,3;-65,9;0,0;100,0;0,0;0,3;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,8;  0,0;3;   0,6;  7,8;   251;  6486; 120; 111; 100;  54;  83;  97;     7;    0;    1,0;    0,0;N 58:16.0538;E 12:16.6166;14:10:35;
765727;0,0;0,3;66,4;0,0;100,0;0,0;0,3;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,8;  0,0;3;   0,6;  7,8;   251;  6432; 121; 111; 100;  54;  83;  97;     6;    0;    2,0;    0,0;N 58:16.0540;E 12:16.6168;14:10:36;
766738;0,0;0,3;71,1;0,0;100,0;0,0;0,3;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,8;  0,0;3;   0,9;  7,7;   251;  3366; 122; 112; 101;  54;  84;  97;     6;    0;    1,0;   -1,0;N 58:16.0543;E 12:16.6170;14:10:37;
767750;0,0;0,3;80,7;0,0;100,0;0,0;0,3;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,8;  0,0;3;   0,9;  7,7;   251;  3786; 122; 112; 101;  54;  84;  97;     6;    0;    0,0;    0,0;N 58:16.0544;E 12:16.6171;14:10:38;
768762;0,0;0,3;80,8;0,0;100,0;0,0;0,3;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,8;  0,0;3;   0,9;  7,7;   251;  3618; 123; 113; 102;  55;  84;  97;     5;    0;    0,0;    0,0;N 58:16.0545;E 12:16.6172;14:10:39;
769774;0,0;0,3;80,7;0,0;100,0;0,0;0,3;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,8;  0,0;3;   0,9;  7,7;   252;  3696; 123; 113; 102;  55;  84;  97;     5;    0;    1,0;   +1,0;N 58:16.0547;E 12:16.6172;14:10:40;
770786;0,0;0,3;80,7;0,0;100,0;0,0;0,3;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,8;  0,0;3;   0,9;  7,7;   252;  3552; 123; 113; 102;  55;  84;  97;     5;    0;    2,0;    0,0;N 58:16.0548;E 12:16.6174;14:10:41;
771798;0,0;0,3;80,7;0,0;100,0;0,0;0,3;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,8;  0,0;3;   0,9;  7,7;   252;  3546; 123; 113; 102;  56;  84;  97;     5;    0;    2,0;    0,0;N 58:16.0548;E 12:16.6174;14:10:42;
772810;0,0;0,3;80,7;0,0;100,0;0,0;0,3;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,8;  0,0;3;   0,9;  7,7;   252;  3570; 123; 113; 102;  56;  84;  97;     5;    0;    1,0;    0,0;N 58:16.0548;E 12:16.6175;14:10:43;
773822;0,0;0,3;80,7;0,0;100,0;0,0;0,3;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,7;  0,0;3;   0,9;  7,7;   252;  3516; 123; 113; 102;  58;  84;  98;     5;    0;    1,0;    0,0;N 58:16.0548;E 12:16.6176;14:10:44;
774834;0,0;0,3;80,7;0,0;100,0;0,0;0,3;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,7;  0,0;3;   0,9;  7,7;   252;  3612; 123; 113; 102;  58;  84;  97;     5;    0;    2,0;    0,0;N 58:16.0549;E 12:16.6176;14:10:45;
775846;0,0;0,3;79,8;0,0;100,0;0,0;0,3;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,8;  0,0;3;   0,9;  7,7;   252;  3588; 123; 112; 101;  58;  83;  97;     5;    0;    2,0;    0,0;N 58:16.0549;E 12:16.6177;14:10:46;
776857;0,0;0,3;90,0;0,0;100,0;0,0;0,3;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,8;  0,0;3;   0,9;  7,7;   253;  3552; 123; 112; 101;  58;  83;  97;     5;    0;    2,0;    0,0;N 58:16.0550;E 12:16.6178;14:10:47;
777868;0,0;0,3;90,0;0,0;100,0;0,0;0,3;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,8;  0,0;3;   0,8;  7,7;   253;  2802; 122; 112; 100;  57;  83;  97;     5;    0;    1,0;    0,0;N 58:16.0552;E 12:16.6179;14:10:48;
778880;0,0;0,3;43,3;0,0;100,0;0,0;0,3;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,8;  0,0;3;   0,9;  7,7;   253;  3228; 122; 111; 100;  57;  83;  97;     5;    0;    0,0;    0,0;N 58:16.0552;E 12:16.6180;14:10:49;
779894;0,0;0,3;-65,9;0,0;100,0;0,0;0,3;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,8;  0,0;3;   0,6;  7,8;   253;  6390; 122; 111;  99;  56;  82;  97;     4;    0;    2,0;   +1,0;N 58:16.0553;E 12:16.6181;14:10:50;
780906;0,0;0,3;-65,9;0,0;100,0;0,0;0,3;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,8;  0,0;3;   0,6;  7,8;   253;  6480; 122; 111;  99;  56;  82;  97;     5;    0;    2,0;    0,0;N 58:16.0553;E 12:16.6182;14:10:51;
781918;0,0;0,3;-65,9;0,0;100,0;0,0;0,3;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,7;  0,0;3;   0,6;  7,8;   253;  6474; 122; 111;  99;  57;  83;  97;     5;    0;    3,0;    0,0;N 58:16.0554;E 12:16.6182;14:10:52;
782930;0,0;0,3;-65,9;0,0;100,0;0,0;0,3;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,7;  0,0;3;   0,7;  7,8;   253;  6060; 123; 112;  99;  57;  83;  97;     5;    0;    3,0;    0,0;N 58:16.0555;E 12:16.6182;14:10:53;
783942;0,0;0,3;-65,9;0,0;100,0;0,0;0,3;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,8;  0,0;3;   0,7;  7,8;   253;  5760; 125; 112;  99;  57;  84;  98;     5;    0;    2,0;    0,0;N 58:16.0555;E 12:16.6182;14:10:54;
784954;0,0;0,3;-65,9;0,0;100,0;0,0;0,3;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,8;  0,0;3;   0,7;  7,8;   253;  5760; 125; 112; 100;  56;  85;  98;     4;    0;    2,0;    0,0;N 58:16.0555;E 12:16.6181;14:10:55;
785966;0,0;0,3;-65,9;0,0;100,0;0,0;0,3;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,8;  0,0;3;   0,7;  7,8;   253;  5484; 126; 114; 101;  55;  86;  99;     4;    0;    2,0;    0,0;N 58:16.0555;E 12:16.6179;14:10:56;
786978;0,0;0,3;-65,9;0,0;100,0;0,0;0,3;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,8;  0,0;3;   0,7;  7,8;   254;  5550; 127; 115; 102;  54;  87; 100;     4;    0;    2,0;    0,0;N 58:16.0555;E 12:16.6179;14:10:57;
787994;0,0;0,3;-65,9;0,0;100,0;0,0;0,3;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,8;  0,0;3;   0,7;  7,8;   254;  5484; 129; 116; 103;  54;  88; 101;     5;    0;    2,0;    0,0;N 58:16.0553;E 12:16.6179;14:10:58;
789007;0,0;0,3;-65,9;0,0;100,0;0,0;0,3;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,7;  0,0;3;   0,7;  7,8;   254;  5436; 130; 118; 104;  53;  89; 102;     4;    0;    3,0;    0,0;N 58:16.0554;E 12:16.6179;14:10:59;
790019;0,0;0,3;-65,9;0,0;100,0;0,0;0,3;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,7;  0,0;3;   0,7;  7,8;   254;  5454; 131; 119; 106;  54;  90; 103;     5;    0;    3,0;    0,0;N 58:16.0554;E 12:16.6179;14:11:00;
791031;0,0;0,3;-65,9;0,0;100,0;0,0;0,3;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,8;  0,0;3;   0,7;  7,8;   254;  5370; 132; 120; 107;  54;  91; 104;     5;    0;    2,0;    0,0;N 58:16.0555;E 12:16.6179;14:11:01;
792043;0,0;0,3;-65,9;0,0;100,0;0,0;0,3;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,8;  0,0;3;   0,7;  7,8;   254;  5352; 133; 121; 108;  54;  93; 105;     4;    0;    3,0;    0,0;N 58:16.0555;E 12:16.6179;14:11:02;
793055;0,0;0,3;-29,3;2,8;100,0;0,0;0,3;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,8;  0,0;3;   0,7;  7,8;   254;  5430; 134; 123; 110;  54;  94; 106;     5;    0;    3,0;    0,0;N 58:16.0555;E 12:16.6180;14:11:03;
794067;0,0;0,3;66,5;-3,4;100,0;0,0;0,3;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,8;  0,0;3;   0,7;  7,8;   254;  5436; 136; 124; 111;  54;  96; 108;     5;    0;    2,0;    0,0;N 58:16.0554;E 12:16.6178;14:11:05;
795079;0,0;0,3;85,7;-2,1;100,0;0,0;0,3;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,8;  0,0;3;   0,9;  7,7;   254;  4038; 137; 125; 112;  53;  97; 109;     4;    0;    1,0;    0,0;N 58:16.0555;E 12:16.6178;14:11:06;
796091;0,0;0,3;94,6;-3,1;100,0;0,0;0,3;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,8;  0,0;3;   0,9;  7,7;   255;  3150; 138; 126; 113;  53;  98; 110;     4;    0;    1,0;    0,0;N 58:16.0554;E 12:16.6176;14:11:07;
797103;0,0;0,3;65,9;0,0;100,0;0,0;0,3;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,8;  0,0;3;   0,5;  7,8;   255;  1476; 139; 127; 113;  53;  99; 111;     4;    0;    1,0;    0,0;N 58:16.0555;E 12:16.6177;14:11:08;
798115;0,0;0,3;85,4;0,1;100,0;0,0;0,3;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,8;  0,0;3;   0,7;  7,8;   255;  1386; 139; 127; 114;  53;  99; 111;     4;    0;    2,0;    0,0;N 58:16.0554;E 12:16.6176;14:11:07;
799126;0,0;0,3;85,4;0,1;100,0;0,0;0,3;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,8;  0,0;3;   0,9;  7,7;   255;  3072; 139; 127; 114;  54; 100; 112;     4;    0;    2,0;    0,0;N 58:16.0555;E 12:16.6176;14:11:08;
800137;0,0;0,3;85,4;0,0;100,0;0,0;0,3;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,8;  0,0;3;   0,9;  7,7;   255;  3630; 139; 127; 114;  53; 100; 112;     4;    0;    2,0;    0,0;N 58:16.0555;E 12:16.6176;14:11:08;
801149;0,0;0,3;85,4;0,0;100,0;0,0;0,3;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,8;  0,0;3;   0,9;  7,7;   255;  3804; 139; 127; 114;  53; 100; 112;     4;    0;    1,0;    0,0;N 58:16.0554;E 12:16.6174;14:11:09;
802161;0,0;0,3;85,4;0,0;100,0;0,0;0,3;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,8;  0,0;3;   0,9;  7,7;   255;  3876; 138; 126; 113;  53; 100; 112;     4;    0;    2,0;    0,0;N 58:16.0554;E 12:16.6174;14:11:10;
803173;0,0;0,3;85,4;0,0;100,0;0,0;0,3;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,7;  0,0;3;   0,9;  7,7;   255;  3912; 137; 125; 112;  53;  99; 112;     4;    0;    1,0;    0,0;N 58:16.0555;E 12:16.6175;14:11:11;
804185;0,0;0,3;85,4;0,0;100,0;0,0;0,3;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,7;  0,0;3;   0,9;  7,7;   256;  3876; 137; 125; 112;  53;  99; 112;     4;    0;    2,0;    0,0;N 58:16.0556;E 12:16.6175;14:11:12;
805197;0,0;0,3;85,4;0,0;100,0;0,0;0,3;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,8;  0,0;3;   0,9;  7,7;   256;  3852; 136; 124; 111;  53;  98; 111;     4;    0;    1,0;    0,0;N 58:16.0557;E 12:16.6176;14:11:13;
806209;0,0;0,3;85,4;0,0;100,0;0,0;0,3;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,8;  0,0;3;   0,9;  7,7;   256;  3822; 135; 124; 111;  54;  98; 111;     4;    0;    2,0;    0,0;N 58:16.0557;E 12:16.6178;14:11:14;
807221;0,0;0,3;85,4;0,0;100,0;0,0;0,3;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,8;  0,0;3;   0,9;  7,7;   256;  3870; 135; 123; 110;  54;  98; 111;     4;    0;    1,0;    0,0;N 58:16.0557;E 12:16.6178;14:11:15;
808233;0,0;0,3;85,4;0,0;100,0;0,0;0,3;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,8;  0,0;3;   0,9;  7,7;   256;  3840; 134; 123; 110;  54;  98; 111;     4;    0;    1,0;    0,0;N 58:16.0557;E 12:16.6179;14:11:16;
809245;0,0;0,3;85,4;0,0;100,0;0,0;0,3;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,8;  0,0;3;   0,9;  7,7;   256;  3852; 133; 122; 109;  54;  97; 111;     4;    0;    1,0;    0,0;N 58:16.0557;E 12:16.6178;14:11:17;
810257;0,0;0,3;85,4;0,0;100,0;0,0;0,3;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,8;  0,0;3;   0,9;  7,7;   256;  3870; 133; 122; 108;  54;  97; 110;     4;    0;    2,0;    0,0;N 58:16.0557;E 12:16.6178;14:11:18;
811267;0,0;0,3;85,4;0,0;100,0;0,0;0,3;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,8;  0,0;3;   0,9;  7,7;   256;  3876; 132; 121; 108;  53;  96; 110;     4;    0;    3,0;    0,0;N 58:16.0558;E 12:16.6178;14:11:19;
812279;0,0;0,3;85,4;0,0;100,0;0,0;0,3;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,8;  0,0;3;   0,9;  7,7;   257;  3798; 131; 121; 107;  53;  96; 109;     4;    0;    3,0;    0,0;N 58:16.0558;E 12:16.6179;14:11:20;
813291;0,0;0,3;85,4;0,0;100,0;0,0;0,3;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,8;  0,0;3;   0,9;  7,7;   257;  3840; 130; 120; 107;  52;  95; 109;     4;    0;    3,0;    0,0;N 58:16.0558;E 12:16.6179;14:11:21;
814303;0,0;0,3;85,4;0,0;100,0;0,0;0,3;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,8;  0,0;3;   0,9;  7,7;   257;  3780; 130; 120; 106;  52;  95; 109;     5;    0;    2,0;    0,0;N 58:16.0557;E 12:16.6178;14:11:22;
815315;0,0;0,3;85,4;0,0;100,0;0,0;0,3;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,8;  0,0;3;   0,9;  7,7;   257;  3810; 129; 119; 106;  52;  95; 109;     4;    0;    2,0;    0,0;N 58:16.0557;E 12:16.6176;14:11:23;
816327;0,0;0,3;85,4;0,0;100,0;0,0;0,3;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,8;  0,0;3;   0,9;  7,7;   257;  3828; 128; 119; 106;  52;  94; 108;     4;    0;    2,0;    0,0;N 58:16.0555;E 12:16.6174;14:11:24;
817339;0,0;0,3;85,4;0,0;100,0;0,0;0,3;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,8;  0,0;3;   0,9;  7,7;   257;  3858; 127; 118; 105;  51;  93; 108;     4;    0;    2,0;    0,0;N 58:16.0557;E 12:16.6176;14:11:25;
818351;0,0;0,3;85,4;0,0;100,0;0,0;0,3;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,8;  0,0;3;   0,9;  7,7;   257;  3840; 126; 118; 104;  51;  92; 107;     4;    0;    1,0;    0,0;N 58:16.0557;E 12:16.6176;14:11:26;
819364;0,0;0,3;85,4;0,0;100,0;0,0;0,3;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,8;  0,0;3;   0,9;  7,7;   258;  3768; 126; 117; 104;  51;  92; 107;     3;    0;    1,0;    0,0;N 58:16.0558;E 12:16.6177;14:11:27;
820378;0,0;0,3;85,4;0,0;100,0;0,0;0,3;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,8;  0,0;3;   0,9;  7,7;   258;  3792; 125; 117; 103;  50;  91; 107;     3;    0;    1,0;    0,0;N 58:16.0559;E 12:16.6179;14:11:28;
821391;0,0;0,3;85,4;0,0;100,0;0,0;0,3;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,8;  0,0;3;   0,9;  7,7;   258;  3852; 124; 117; 103;  50;  91; 107;     3;    0;    1,0;    0,0;N 58:16.0560;E 12:16.6179;14:11:29;
822403;0,0;0,3;85,4;0,0;100,0;0,0;0,3;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,8;  0,0;3;   0,9;  7,7;   258;  3858; 123; 116; 103;  51;  90; 106;     3;    0;    1,0;    0,0;N 58:16.0561;E 12:16.6180;14:11:30;
823419;0,0;0,3;85,4;0,0;100,0;0,0;0,3;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,8;  0,0;3;   0,9;  7,7;   258;  3798; 123; 116; 102;  52;  90; 105;     3;    0;    1,0;    0,0;N 58:16.0561;E 12:16.6180;14:11:30;
824433;0,0;0,3;85,4;0,0;100,0;0,0;0,3;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,8;  0,0;3;   0,9;  7,7;   258;  3858; 122; 115; 102;  53;  90; 105;     3;    0;    1,0;    0,0;N 58:16.0562;E 12:16.6178;14:11:33;
825447;0,0;0,3;85,4;0,0;100,0;0,0;0,3;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,8;  0,0;3;   0,9;  7,7;   258;  3858; 121; 115; 102;  52;  90; 104;     3;    0;    1,0;    0,0;N 58:16.0565;E 12:16.6182;14:11:34;
826461;0,0;0,3;85,4;0,0;100,0;0,0;0,3;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,8;  0,0;3;   0,9;  7,7;   259;  3852; 121; 115; 101;  52;  89; 104;     3;    0;    1,0;    0,0;N 58:16.0565;E 12:16.6181;14:11:35;
827475;0,0;0,3;85,4;0,0;100,0;0,0;0,3;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,8;  0,0;3;   0,9;  7,7;   259;  3798; 120; 115; 101;  51;  88; 103;     3;    0;    1,0;    0,0;N 58:16.0565;E 12:16.6181;14:11:36;
828489;0,0;0,3;85,4;0,0;100,0;0,0;0,3;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,8;  0,0;3;   0,9;  7,7;   259;  3774; 120; 114; 101;  51;  88; 103;     2;    0;    1,0;    0,0;N 58:16.0567;E 12:16.6180;14:11:37;
829503;0,0;0,3;85,4;0,0;100,0;0,0;0,3;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,8;  0,0;3;   0,9;  7,7;   259;  3870; 119; 114; 101;  51;  87; 103;     2;    0;    1,0;    0,0;N 58:16.0566;E 12:16.6179;14:11:38;
830518;0,0;0,3;85,4;0,0;100,0;0,0;0,3;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,8;  0,0;3;   0,9;  7,7;   259;  3870; 119; 114; 100;  52;  87; 102;     2;    0;    1,0;    0,0;N 58:16.0566;E 12:16.6178;14:11:39;
831531;0,0;0,3;85,4;0,0;100,0;0,0;0,3;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,8;  0,0;3;   0,9;  7,7;   259;  3810; 119; 113; 100;  52;  87; 102;     2;    0;    1,0;    0,0;N 58:16.0566;E 12:16.6176;14:11:40;
832545;0,0;0,3;85,4;0,0;100,0;0,0;0,3;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,8;  0,0;3;   0,9;  7,7;   259;  3804; 118; 113; 100;  53;  86; 101;     2;    0;    0,0;    0,0;N 58:16.0566;E 12:16.6174;14:11:41;
833557;0,0;0,3;85,4;0,0;100,0;0,0;0,3;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,8;  0,0;3;   0,9;  7,7;   259;  3852; 118; 113;  99;  53;  86; 101;     2;    0;    0,0;    0,0;N 58:16.0564;E 12:16.6175;14:11:42;
834570;0,0;0,3;85,4;0,0;100,0;0,0;0,3;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,8;  0,0;3;   0,9;  7,7;   259;  3852; 117; 112;  99;  53;  85; 101;     3;    0;    1,0;    0,0;N 58:16.0562;E 12:16.6176;14:11:43;
835585;0,0;0,3;85,4;0,0;100,0;0,0;0,3;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,8;  0,0;3;   0,9;  7,7;   260;  3810; 116; 112;  99;  54;  85; 100;     3;    0;    0,0;    0,0;N 58:16.0562;E 12:16.6178;14:11:44;
836599;0,0;0,3;85,4;0,0;100,0;0,0;0,3;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,8;  0,0;3;   0,9;  7,7;   260;  3810; 116; 112;  98;  54;  85; 101;     3;    0;    1,0;    0,0;N 58:16.0563;E 12:16.6179;14:11:45;
837613;0,0;0,3;85,4;0,0;100,0;0,0;0,3;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,8;  0,0;3;   0,9;  7,7;   260;  3774; 115; 112;  98;  54;  85; 101;     3;    0;    1,0;    0,0;N 58:16.0562;E 12:16.6181;14:11:46;
838626;0,0;0,3;85,4;0,0;100,0;0,0;0,3;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,8;  0,0;3;   0,9;  7,7;   260;  3840; 115; 112;  98;  55;  85; 101;     3;    0;    1,0;    0,0;N 58:16.0563;E 12:16.6181;14:11:47;
839641;0,0;0,3;85,4;0,0;100,0;0,0;0,3;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,8;  0,0;3;   0,9;  7,7;   260;  3810; 114; 111;  98;  55;  85; 100;     3;    0;    1,0;    0,0;N 58:16.0563;E 12:16.6181;14:11:48;
840653;0,0;0,3;85,4;0,0;100,0;0,0;0,3;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,8;  0,0;3;   0,9;  7,7;   260;  3774; 114; 111;  97;  55;  85; 100;     3;    0;    1,0;    0,0;N 58:16.0565;E 12:16.6179;14:11:49;
841665;0,0;0,3;-65,9;1,0;100,0;0,0;0,3;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,8;  0,0;3;   0,9;  7,7;   260;  3762; 114; 111;  97;  55;  85; 100;     2;    0;    2,0;   +1,0;N 58:16.0566;E 12:16.6177;14:11:50;
842677;0,0;0,3;-65,9;0,0;100,0;0,0;0,3;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,8;  0,0;3;   0,6;  7,7;   261;  6294; 113; 111;  97;  54;  85; 101;     2;    0;    3,0;    0,0;N 58:16.0568;E 12:16.6174;14:11:51;
